adresse,latitude,longitude,gade,postnr,kommune,antal,beholder,tur,fremsætter,lås,type,sæk,nr,mandag,torsdag,ugentlig,uniq_id,street,city,country,street_part,house_number,house_anyting,vejnavn,husnr,appendiks
"Jernbanegade 21, 6000, Kolding",55.4901618,9.4769814,Jernbanegade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,400,False,21,False,True,False,tldvtqjrze,Jernbanegade 21, 6000, Kolding,Jernbanegade,21,,Jernbanegade,21,
"Jernbanegade 22, 6000, Kolding",55.48999509999999,9.4762886,Jernbanegade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,240,False,22,False,True,False,tlzlyiakga,Jernbanegade 22, 6000, Kolding,Jernbanegade,22,,Jernbanegade,22,
"Jernbanegade 23, 6000, Kolding",55.4901523,9.4771024,Jernbanegade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,23,False,True,True,tlvivtohgg,Jernbanegade 23, 6000, Kolding,Jernbanegade,23,,Jernbanegade,23,
"Jernbanegade 23, 6000, Kolding",55.4901523,9.4771024,Jernbanegade ,6000,Kolding,1,"240 l. beh, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,23,False,True,True,tlwnhuvyid,Jernbanegade 23, 6000, Kolding,Jernbanegade,23,,Jernbanegade,23,
"Jernbanegade 23, 6000, Kolding",55.4901523,9.4771024,Jernbanegade ,6000,Kolding,1,"130 l. sæk, restaffald erhverv","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,130,True,23,False,True,False,tlwlcorpff,Jernbanegade 23, 6000, Kolding,Jernbanegade,23,,Jernbanegade,23,
"Jernbanegade 24, 6000, Kolding",55.4899763,9.4765305,Jernbanegade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,24,False,True,True,tlybxmmtsz,Jernbanegade 24, 6000, Kolding,Jernbanegade,24,,Jernbanegade,24,
"Jernbanegade 24, 6000, Kolding",55.4899763,9.4765305,Jernbanegade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,24,False,True,True,tlfpnijiqk,Jernbanegade 24, 6000, Kolding,Jernbanegade,24,,Jernbanegade,24,
"Jernbanegade 24, 6000, Kolding",55.4899763,9.4765305,Jernbanegade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,24,False,True,True,tlkzwldjjs,Jernbanegade 24, 6000, Kolding,Jernbanegade,24,,Jernbanegade,24,
"Jernbanegade 24, 6000, Kolding",55.4899763,9.4765305,Jernbanegade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,24,False,True,True,tluxiokdox,Jernbanegade 24, 6000, Kolding,Jernbanegade,24,,Jernbanegade,24,
"Jernbanegade 24, 6000, Kolding",55.4899763,9.4765305,Jernbanegade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,24,False,True,True,tlvxvasers,Jernbanegade 24, 6000, Kolding,Jernbanegade,24,,Jernbanegade,24,
"Jernbanegade 24, 6000, Kolding",55.4899763,9.4765305,Jernbanegade ,6000,Kolding,1,"240 l. beh, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,24,False,True,True,tlkfcaddkj,Jernbanegade 24, 6000, Kolding,Jernbanegade,24,,Jernbanegade,24,
"Jernbanegade 24, 6000, Kolding",55.4899763,9.4765305,Jernbanegade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,24,False,True,True,tljwiuubpt,Jernbanegade 24, 6000, Kolding,Jernbanegade,24,,Jernbanegade,24,
"Jernbanegade 28, 6000, Kolding",55.4899703,9.4770761,Jernbanegade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,660,False,28,False,True,False,tllpuvjgjl,Jernbanegade 28, 6000, Kolding,Jernbanegade,28,,Jernbanegade,28,
"Jernbanegade 28, 6000, Kolding",55.4899703,9.4770761,Jernbanegade ,6000,Kolding,1,"240 l. beh, madaffald","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,240,False,28,False,True,False,tletefqdag,Jernbanegade 28, 6000, Kolding,Jernbanegade,28,,Jernbanegade,28,
"Jernbanegade 32, 6000, Kolding",55.4898529,9.4774626,Jernbanegade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,660,False,32,False,True,True,tlytdcxuaz,Jernbanegade 32, 6000, Kolding,Jernbanegade,32,,Jernbanegade,32,
"Jernbanegade 32, 6000, Kolding",55.4898529,9.4774626,Jernbanegade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,32,False,True,True,tlemivqlac,Jernbanegade 32, 6000, Kolding,Jernbanegade,32,,Jernbanegade,32,
"Jernbanegade 32, 6000, Kolding",55.4898529,9.4774626,Jernbanegade ,6000,Kolding,1,"190 l. beholder, mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,190,False,32,False,True,True,tlvhdfgruy,Jernbanegade 32, 6000, Kolding,Jernbanegade,32,,Jernbanegade,32,
"Klostergade 3, 6000, Kolding",55.489207,9.475278,Klostergade ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,130,True,3,False,True,True,tlxocijzzy,Klostergade 3, 6000, Kolding,Klostergade,3,,Klostergade,3,
"Klostergade 3, 6000, Kolding",55.489207,9.475278,Klostergade ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,90,True,3,False,True,True,tlnecdxxdz,Klostergade 3, 6000, Kolding,Klostergade,3,,Klostergade,3,
"Klostergade 12, 6000, Kolding",55.4890233,9.4760534,Klostergade ,6000,Kolding,1,"130 l. sæk, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,130,True,12,False,True,True,tlmxowgjwh,Klostergade 12, 6000, Kolding,Klostergade,12,,Klostergade,12,
"Klostergade 12, 6000, Kolding",55.4890233,9.4760534,Klostergade ,6000,Kolding,1,"90 l. sæk, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,90,True,12,False,True,True,tlyxxofpyp,Klostergade 12, 6000, Kolding,Klostergade,12,,Klostergade,12,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,400,False,16,True,True,False,tljcpyvrli,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,400,False,16,True,True,False,tldhfowqxo,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,tlbqykqjuz,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,tlzprnpcdb,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,tlbvdecqxz,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,tlgohhtasw,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,tldfmbdtcl,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,tldenrluao,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 60, 6000, Kolding",55.48887449999999,9.477643,Klostergade ,6000,Kolding,1,"770 l. con, rest - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,770,False,60,False,True,True,tlduanvilp,Klostergade 60, 6000, Kolding,Klostergade,60,,Klostergade,60,
"Klostergade 60, 6000, Kolding",55.48887449999999,9.477643,Klostergade ,6000,Kolding,1,"400 l. con, mad - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,400,False,60,False,True,True,tlzchadtri,Klostergade 60, 6000, Kolding,Klostergade,60,,Klostergade,60,
"Klostergade 60, 6000, Kolding",55.48887449999999,9.477643,Klostergade ,6000,Kolding,1,"400 l. con, rest - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,400,False,60,False,True,True,tlbvdrkyxh,Klostergade 60, 6000, Kolding,Klostergade,60,,Klostergade,60,
"Klostergade 60, 6000, Kolding",55.48887449999999,9.477643,Klostergade ,6000,Kolding,1,"770 l. con, rest - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,770,False,60,False,True,True,tlktlpgaox,Klostergade 60, 6000, Kolding,Klostergade,60,,Klostergade,60,
"Lilletorv 2, 6000, Kolding",55.489721,9.474746,Lilletorv ,6000,Kolding,1,"660 l. con, rest, med lås","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,660,False,2,False,True,True,tlsudbptzs,Lilletorv 2, 6000, Kolding,Lilletorv,2,,Lilletorv,2,
"Lilletorv 2, 6000, Kolding",55.489721,9.474746,Lilletorv ,6000,Kolding,1,"660 l. con, rest, med lås","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,660,False,2,False,True,True,tlqcwbwsxf,Lilletorv 2, 6000, Kolding,Lilletorv,2,,Lilletorv,2,
"Lilletorv 2, 6000, Kolding",55.489721,9.474746,Lilletorv ,6000,Kolding,1,"400 l. con, mad, med lås","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,400,False,2,False,True,True,tlhzqzqexa,Lilletorv 2, 6000, Kolding,Lilletorv,2,,Lilletorv,2,
"Munkegade 4, 6000, Kolding",55.489163,9.4779065,Munkegade ,6000,Kolding,1,"240 l. beh, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,4,False,True,True,tlvbxaaofs,Munkegade 4, 6000, Kolding,Munkegade,4,,Munkegade,4,
"Munkegade 4, 6000, Kolding",55.489163,9.4779065,Munkegade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,4,False,True,True,tletmgwzpa,Munkegade 4, 6000, Kolding,Munkegade,4,,Munkegade,4,
"Munkegade 4, 6000, Kolding",55.489163,9.4779065,Munkegade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,4,False,True,True,tlgpzmdoqy,Munkegade 4, 6000, Kolding,Munkegade,4,,Munkegade,4,
"Munkegade 4, 6000, Kolding",55.489163,9.4779065,Munkegade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,4,False,True,True,tlgflihxvh,Munkegade 4, 6000, Kolding,Munkegade,4,,Munkegade,4,
"Munkegade 4, 6000, Kolding",55.489163,9.4779065,Munkegade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,4,False,True,True,tlyczpcrge,Munkegade 4, 6000, Kolding,Munkegade,4,,Munkegade,4,
"Munkegade 5 A, 6000, Kolding",55.4896115,9.4774762,Munkegade ,6000,Kolding,1,"660 l. con, rest - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,660,False,5,False,True,True,tlawxqrwnl,Munkegade 5 A, 6000, Kolding,Munkegade,5, A,Munkegade,5, A
"Munkegade 5 A, 6000, Kolding",55.4896115,9.4774762,Munkegade ,6000,Kolding,1,"190 l. beholder, mad, sætter f","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,190,False,5,False,True,True,tlhnlqvtjg,Munkegade 5 A, 6000, Kolding,Munkegade,5, A,Munkegade,5, A
"Munkegade 7 A, 6000, Kolding",55.4897382,9.4775045,Munkegade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,660,False,7,False,True,True,tlvjqgwuph,Munkegade 7 A, 6000, Kolding,Munkegade,7, A,Munkegade,7, A
"Munkegade 7 A, 6000, Kolding",55.4897382,9.4775045,Munkegade ,6000,Kolding,1,"190 l. beholder, mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,190,False,7,False,True,True,tlnhscumtc,Munkegade 7 A, 6000, Kolding,Munkegade,7, A,Munkegade,7, A
"Nordvang 12, 6000, Kolding",55.4981101,9.4693223,Nordvang ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,240,False,12,False,True,False,tlqydtzhau,Nordvang 12, 6000, Kolding,Nordvang,12,,Nordvang,12,
"Nordvang 19, 6000, Kolding",55.4976097,9.4698586,Nordvang ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,240,False,19,False,True,False,tlwucsjilx,Nordvang 19, 6000, Kolding,Nordvang,19,,Nordvang,19,
"Nordvang 21, 6000, Kolding",55.4977607,9.4696017,Nordvang ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,240,False,21,False,True,False,tlvoxfpffp,Nordvang 21, 6000, Kolding,Nordvang,21,,Nordvang,21,
"Rendebanen 6 A, 6000, Kolding",55.4890832,9.4714837,Rendebanen ,6000,Kolding,1,"660 l. con, rest - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,660,False,6,False,True,True,tlqqivdnfi,Rendebanen 6 A, 6000, Kolding,Rendebanen,6, A,Rendebanen,6, A
"Rendebanen 6 A, 6000, Kolding",55.4890832,9.4714837,Rendebanen ,6000,Kolding,1,"400 l. con, rest - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,400,False,6,False,True,True,tlnjuzrloc,Rendebanen 6 A, 6000, Kolding,Rendebanen,6, A,Rendebanen,6, A
"Rendebanen 6 A, 6000, Kolding",55.4890832,9.4714837,Rendebanen ,6000,Kolding,1,"190 l. beholder, mad, sætter f","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,190,False,6,False,True,True,tlqoizwvgc,Rendebanen 6 A, 6000, Kolding,Rendebanen,6, A,Rendebanen,6, A
"Slotsgade 21, 6000, Kolding",55.489289,9.475153,Slotsgade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,21,False,True,True,tlbabmkcts,Slotsgade 21, 6000, Kolding,Slotsgade,21,,Slotsgade,21,
"Slotsgade 21, 6000, Kolding",55.489289,9.475153,Slotsgade ,6000,Kolding,1,"190 l. beholder, mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,190,False,21,False,True,True,tltursrvcp,Slotsgade 21, 6000, Kolding,Slotsgade,21,,Slotsgade,21,
"Slotsgade 22, 6000, Kolding",55.489289,9.474931,Slotsgade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,22,False,True,True,tldxsjuuyc,Slotsgade 22, 6000, Kolding,Slotsgade,22,,Slotsgade,22,
"Slotsgade 22, 6000, Kolding",55.489289,9.474931,Slotsgade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,22,False,True,True,tllswzjtmw,Slotsgade 22, 6000, Kolding,Slotsgade,22,,Slotsgade,22,
"Slotsgade 22, 6000, Kolding",55.489289,9.474931,Slotsgade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,22,False,True,True,tlojgdozda,Slotsgade 22, 6000, Kolding,Slotsgade,22,,Slotsgade,22,
"Søndergade 1 A, 6000, Kolding",55.4888114,9.4730303,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,1,True,True,False,tlkxlrzbsi,Søndergade 1 A, 6000, Kolding,Søndergade,1, A,Søndergade,1, A
"Søndergade 1 A, 6000, Kolding",55.4888114,9.4730303,Søndergade ,6000,Kolding,1,"140 l. beholder, mad","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,140,False,1,True,True,False,tlceyuzlvi,Søndergade 1 A, 6000, Kolding,Søndergade,1, A,Søndergade,1, A
"Søndergade 8, 6000, Kolding",55.4883784,9.4728391,Søndergade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,370,False,8,False,True,True,tlbrdaayjr,Søndergade 8, 6000, Kolding,Søndergade,8,,Søndergade,8,
"Søndergade 10 A, 6000, Kolding",55.4882072,9.4727535,Søndergade ,6000,Kolding,1,"660 l. con, rest - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,660,False,10,False,True,True,tlmnssnfbp,Søndergade 10 A, 6000, Kolding,Søndergade,10, A,Søndergade,10, A
"Søndergade 10 A, 6000, Kolding",55.4882072,9.4727535,Søndergade ,6000,Kolding,1,"140 l beholder, mad - sætter f","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,140,False,10,False,True,True,tllqrrzlok,Søndergade 10 A, 6000, Kolding,Søndergade,10, A,Søndergade,10, A
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,12,False,True,True,tltovqfzof,Søndergade 12, 6000, Kolding,Søndergade,12,,Søndergade,12,
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,12,False,True,True,tlwgxhaypf,Søndergade 12, 6000, Kolding,Søndergade,12,,Søndergade,12,
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,12,False,True,True,tlrpthtejs,Søndergade 12, 6000, Kolding,Søndergade,12,,Søndergade,12,
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,12,False,True,True,tlyrhbpjbg,Søndergade 12, 6000, Kolding,Søndergade,12,,Søndergade,12,
"Søndergade 12, 6000, Kolding",55.4875999,9.472635,Søndergade ,6000,Kolding,1,"770 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,770,False,12,False,True,True,tlqnjbjckq,Søndergade 12, 6000, Kolding,Søndergade,12,,Søndergade,12,
"Søndergade 15 A, 6000, Kolding",55.4872898,9.4729008,Søndergade ,6000,Kolding,1,"400 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,15,False,True,True,tlvnwgcsln,Søndergade 15 A, 6000, Kolding,Søndergade,15, A,Søndergade,15, A
"Søndergade 15 A, 6000, Kolding",55.4872898,9.4729008,Søndergade ,6000,Kolding,1,"190 l. beholder, mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,190,False,15,False,True,True,tldyrlcyzz,Søndergade 15 A, 6000, Kolding,Søndergade,15, A,Søndergade,15, A
"Søndergade 21, 6000, Kolding",55.4870657,9.4728672,Søndergade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,240,False,21,False,True,True,tlwvanvkyy,Søndergade 21, 6000, Kolding,Søndergade,21,,Søndergade,21,
"Søndergade 27, 6000, Kolding",55.4868107,9.4727761,Søndergade ,6000,Kolding,1,"660 l. con, rest, med lås","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,660,False,27,False,True,True,tlbijgsowz,Søndergade 27, 6000, Kolding,Søndergade,27,,Søndergade,27,
"Søndergade 27, 6000, Kolding",55.4868107,9.4727761,Søndergade ,6000,Kolding,1,"190 l. beh, mad, med lås","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,190,False,27,False,True,True,tlhcsdxqmv,Søndergade 27, 6000, Kolding,Søndergade,27,,Søndergade,27,
"Søndergade 27 A, 6000, Kolding",55.4866928,9.4737285,Søndergade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,370,False,27,False,True,True,tljbvtygtm,Søndergade 27 A, 6000, Kolding,Søndergade,27, A,Søndergade,27, A
"Søndergade 29, 6000, Kolding",55.4867257,9.4727457,Søndergade ,6000,Kolding,1,"660 con, rest - m lås sætte f","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,True,660,False,29,False,True,True,tlhqlvxtmh,Søndergade 29, 6000, Kolding,Søndergade,29,,Søndergade,29,
"Søndergade 29, 6000, Kolding",55.4867257,9.4727457,Søndergade ,6000,Kolding,1,"240 l. beh, mad, med lås, SF","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,True,240,False,29,False,True,True,tlfcffzjxp,Søndergade 29, 6000, Kolding,Søndergade,29,,Søndergade,29,
"Søndergade 32 A, 6000, Kolding",55.4866982,9.472367,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,660,False,32,False,True,True,tlhkyraxef,Søndergade 32 A, 6000, Kolding,Søndergade,32, A,Søndergade,32, A
"Søndergade 32 A, 6000, Kolding",55.4866982,9.472367,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,660,False,32,False,True,True,tlvdmyyiyw,Søndergade 32 A, 6000, Kolding,Søndergade,32, A,Søndergade,32, A
"Søndergade 32 A, 6000, Kolding",55.4866982,9.472367,Søndergade ,6000,Kolding,1,"140 l. beholder, mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,140,False,32,False,True,True,tlvdpjvpab,Søndergade 32 A, 6000, Kolding,Søndergade,32, A,Søndergade,32, A
"Østergade 3 ST, 6000, Kolding",55.4899486,9.4741308,Østergade ,6000,Kolding,1,"130 l. sæk, restaffald erhverv","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,130,True,3,False,True,False,tlobmopubv,Østergade 3 ST, 6000, Kolding,Østergade,3, ST,Østergade,3, ST
"Østergade 7, 6000, Kolding",55.4898573,9.4741354,Østergade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,7,False,True,True,tltvagxezc,Østergade 7, 6000, Kolding,Østergade,7,,Østergade,7,
"Østergade 11, 6000, Kolding",55.4897066,9.4743662,Østergade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,11,False,True,True,tlzjtchhpi,Østergade 11, 6000, Kolding,Østergade,11,,Østergade,11,
"Østergade 13, 6000, Kolding",55.4896074,9.4743773,Østergade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, torsdag, lige, mad/rest - LILLEBIL",False,False,370,False,13,False,True,False,tlmhpccuot,Østergade 13, 6000, Kolding,Østergade,13,,Østergade,13,
"Østergade 17, 6000, Kolding",55.4894364,9.4743984,Østergade ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,130,True,17,False,True,True,tlsaajhpdc,Østergade 17, 6000, Kolding,Østergade,17,,Østergade,17,
"Østergade 17, 6000, Kolding",55.4894364,9.4743984,Østergade ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,90,True,17,False,True,True,tltfevwiqz,Østergade 17, 6000, Kolding,Østergade,17,,Østergade,17,
"Østergade 17, 6000, Kolding",55.4894364,9.4743984,Østergade ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,130,True,17,False,True,True,tlsvcbpyyj,Østergade 17, 6000, Kolding,Østergade,17,,Østergade,17,
"Østergade 17, 6000, Kolding",55.4894364,9.4743984,Østergade ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, torsdag, ugentlig, mad/rest - LILLEBIL",True,False,90,True,17,False,True,True,tlrapeajom,Østergade 17, 6000, Kolding,Østergade,17,,Østergade,17,
