adresse,latitude,longitude,gade,postnr,kommune,antal,beholder,tur,fremsætter,lås,type,sæk,nr,mandag,torsdag,ugentlig,uniq_id,street,city,country,street_part,house_number,house_anyting,vejnavn,husnr,appendiks
"Kikkenborgvej 14, 6000, Kolding",55.49703359999999,9.4705233,Kikkenborgvej ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,14,True,False,False,mlnveujodu,Kikkenborgvej 14, 6000, Kolding,Kikkenborgvej,14,,Kikkenborgvej,14,
"Kikkenborgvej 14, 6000, Kolding",55.49703359999999,9.4705233,Kikkenborgvej ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,14,True,False,False,mlrilikfvv,Kikkenborgvej 14, 6000, Kolding,Kikkenborgvej,14,,Kikkenborgvej,14,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,400,False,16,True,True,False,mlgkiejytw,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,400,False,16,True,True,False,mlruormacj,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,mluqgiswkf,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,mlnvizzfex,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,mlhmhzguxi,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,mlhjeeaodq,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,mljhgizzie,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Klostergade 16, 6000, Kolding",55.4889692,9.4764694,Klostergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,16,True,True,False,mlzenlazaw,Klostergade 16, 6000, Kolding,Klostergade,16,,Klostergade,16,
"Langelinie 1 A 01, 6000, Kolding",55.4915765,9.4700466,Langelinie ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,1,True,False,False,mlhrqbuzou,Langelinie 1 A 01, 6000, Kolding,Langelinie,1, A 01,Langelinie,1, A 01
"Langelinie 1 A 02, 6000, Kolding",55.4915765,9.4700466,Langelinie ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,1,True,False,False,mlhcqwqqyv,Langelinie 1 A 02, 6000, Kolding,Langelinie,1, A 02,Langelinie,1, A 02
"Langelinie 1 A ST, 6000, Kolding",55.4915765,9.4700466,Langelinie ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,1,True,False,False,mlzoftikxk,Langelinie 1 A ST, 6000, Kolding,Langelinie,1, A ST,Langelinie,1, A ST
"Langelinie 1 B, 6000, Kolding",55.4914377,9.4700159,Langelinie ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,1,True,False,False,mljybywyeh,Langelinie 1 B, 6000, Kolding,Langelinie,1, B,Langelinie,1, B
"Langelinie 5, 6000, Kolding",55.4913055,9.4700308,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,5,True,False,False,mldzsjrpzu,Langelinie 5, 6000, Kolding,Langelinie,5,,Langelinie,5,
"Langelinie 5, 6000, Kolding",55.4913055,9.4700308,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,5,True,False,False,mlhdkzhzex,Langelinie 5, 6000, Kolding,Langelinie,5,,Langelinie,5,
"Langelinie 6, 6000, Kolding",55.491269,9.469605,Langelinie ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,6,True,False,False,mlncrrhslb,Langelinie 6, 6000, Kolding,Langelinie,6,,Langelinie,6,
"Langelinie 7, 6000, Kolding",55.4912606,9.469906,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,7,True,False,False,mlmuaqmegr,Langelinie 7, 6000, Kolding,Langelinie,7,,Langelinie,7,
"Langelinie 7, 6000, Kolding",55.4912606,9.469906,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,7,True,False,False,mllfpcncnw,Langelinie 7, 6000, Kolding,Langelinie,7,,Langelinie,7,
"Langelinie 8, 6000, Kolding",55.491218,9.469611,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,8,True,False,False,mllcexjysr,Langelinie 8, 6000, Kolding,Langelinie,8,,Langelinie,8,
"Langelinie 8, 6000, Kolding",55.491218,9.469611,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,8,True,False,False,mlklancxjz,Langelinie 8, 6000, Kolding,Langelinie,8,,Langelinie,8,
"Langelinie 9, 6000, Kolding",55.49118739999999,9.4698643,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,9,True,False,False,mlrjltliei,Langelinie 9, 6000, Kolding,Langelinie,9,,Langelinie,9,
"Langelinie 9, 6000, Kolding",55.49118739999999,9.4698643,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,9,True,False,False,mluzuxufnt,Langelinie 9, 6000, Kolding,Langelinie,9,,Langelinie,9,
"Langelinie 11, 6000, Kolding",55.4911119,9.4698528,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,11,True,False,False,mlclesfocv,Langelinie 11, 6000, Kolding,Langelinie,11,,Langelinie,11,
"Langelinie 11, 6000, Kolding",55.4911119,9.4698528,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,11,True,False,False,mlmlyhrnyp,Langelinie 11, 6000, Kolding,Langelinie,11,,Langelinie,11,
"Langelinie 12, 6000, Kolding",55.49108349999999,9.4695163,Langelinie ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,12,True,False,False,mlnuipkltq,Langelinie 12, 6000, Kolding,Langelinie,12,,Langelinie,12,
"Langelinie 13, 6000, Kolding",55.4910505,9.4697998,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,13,True,False,False,mlvclsznzg,Langelinie 13, 6000, Kolding,Langelinie,13,,Langelinie,13,
"Langelinie 13, 6000, Kolding",55.4910505,9.4697998,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,13,True,False,False,mluatjvjgw,Langelinie 13, 6000, Kolding,Langelinie,13,,Langelinie,13,
"Langelinie 14, 6000, Kolding",55.4909984,9.4694859,Langelinie ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,14,True,False,False,mlypklprqn,Langelinie 14, 6000, Kolding,Langelinie,14,,Langelinie,14,
"Langelinie 15, 6000, Kolding",55.49101659999999,9.469723,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,15,True,False,False,mlrrrnnrpk,Langelinie 15, 6000, Kolding,Langelinie,15,,Langelinie,15,
"Langelinie 15, 6000, Kolding",55.49101659999999,9.469723,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,15,True,False,False,mlanbscbfm,Langelinie 15, 6000, Kolding,Langelinie,15,,Langelinie,15,
"Langelinie 17, 6000, Kolding",55.49101229999999,9.469676,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,17,True,False,False,mlssojqooy,Langelinie 17, 6000, Kolding,Langelinie,17,,Langelinie,17,
"Langelinie 17, 6000, Kolding",55.49101229999999,9.469676,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,17,True,False,False,mltwwhmoph,Langelinie 17, 6000, Kolding,Langelinie,17,,Langelinie,17,
"Langelinie 19, 6000, Kolding",55.4909253,9.469724,Langelinie ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,19,True,False,False,mlgebvmxwj,Langelinie 19, 6000, Kolding,Langelinie,19,,Langelinie,19,
"Langelinie 21, 6000, Kolding",55.4908648,9.4696103,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,21,True,False,False,mlmmggxone,Langelinie 21, 6000, Kolding,Langelinie,21,,Langelinie,21,
"Langelinie 21, 6000, Kolding",55.4908648,9.4696103,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,21,True,False,False,mlicoiovus,Langelinie 21, 6000, Kolding,Langelinie,21,,Langelinie,21,
"Langelinie 23, 6000, Kolding",55.49084500000001,9.4696331,Langelinie ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,23,True,False,False,mlydbhyzzq,Langelinie 23, 6000, Kolding,Langelinie,23,,Langelinie,23,
"Langelinie 23, 6000, Kolding",55.49084500000001,9.4696331,Langelinie ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,23,True,False,False,mlovabgxct,Langelinie 23, 6000, Kolding,Langelinie,23,,Langelinie,23,
"Langelinie 24, 6000, Kolding",55.490695,9.469203,Langelinie ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,660,False,24,True,False,True,mlcwprrkyu,Langelinie 24, 6000, Kolding,Langelinie,24,,Langelinie,24,
"Langelinie 24, 6000, Kolding",55.490695,9.469203,Langelinie ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,660,False,24,True,False,True,mldbffzsmb,Langelinie 24, 6000, Kolding,Langelinie,24,,Langelinie,24,
"Langelinie 24, 6000, Kolding",55.490695,9.469203,Langelinie ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,400,False,24,True,False,True,mlqoqnxsjf,Langelinie 24, 6000, Kolding,Langelinie,24,,Langelinie,24,
"Munkensdam 9, 6000, Kolding",55.4864147,9.4645387,Munkensdam ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,9,True,False,False,mlaglgpcso,Munkensdam 9, 6000, Kolding,Munkensdam,9,,Munkensdam,9,
"Ndr. Ringvej 79, 6000, Kolding",55.4975361,9.4878982,Ndr. Ringvej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,79,True,False,True,mljnxlnidv,Ndr. Ringvej 79, 6000, Kolding,Ndr. Ringvej,79,,Ndr. Ringvej,79,
"Rosengade 9, 6000, Kolding",55.48719209999999,9.4685122,Rosengade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,9,True,False,False,mlcqcyujyu,Rosengade 9, 6000, Kolding,Rosengade,9,,Rosengade,9,
"Rosengade 13, 6000, Kolding",55.4872852,9.4686076,Rosengade ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,13,True,False,False,mlizquppgm,Rosengade 13, 6000, Kolding,Rosengade,13,,Rosengade,13,
"Rosengade 14, 6000, Kolding",55.4872798,9.4688567,Rosengade ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,14,True,False,False,mlcriwarqr,Rosengade 14, 6000, Kolding,Rosengade,14,,Rosengade,14,
"Rosengade 15, 6000, Kolding",55.487301,9.46853,Rosengade ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,15,True,False,False,mloneouysv,Rosengade 15, 6000, Kolding,Rosengade,15,,Rosengade,15,
"Rosengade 16, 6000, Kolding",55.4873176,9.4689324,Rosengade ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,16,True,False,False,mlxuhhnkun,Rosengade 16, 6000, Kolding,Rosengade,16,,Rosengade,16,
"Rosengade 17, 6000, Kolding",55.4873747,9.4686912,Rosengade ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,17,True,False,False,mljxtlmdtb,Rosengade 17, 6000, Kolding,Rosengade,17,,Rosengade,17,
"Rosengade 18, 6000, Kolding",55.4873577,9.4689778,Rosengade ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,18,True,False,False,mlgewyxnlv,Rosengade 18, 6000, Kolding,Rosengade,18,,Rosengade,18,
"Rosengade 20, 6000, Kolding",55.4874097,9.4690119,Rosengade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,370,False,20,True,False,True,mldyyswrwz,Rosengade 20, 6000, Kolding,Rosengade,20,,Rosengade,20,
"Rosengade 22, 6000, Kolding",55.4874616,9.469046,Rosengade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",True,False,240,False,22,True,False,True,mlibiwnuff,Rosengade 22, 6000, Kolding,Rosengade,22,,Rosengade,22,
"Solvej 2, 6000, Kolding",55.4978585,9.4632945,Solvej ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,370,False,2,True,False,False,mlexckfgmj,Solvej 2, 6000, Kolding,Solvej,2,,Solvej,2,
"Solvej 2 A, 6000, Kolding",55.4976271,9.4633207,Solvej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,2,True,False,False,mlpmhkbwyl,Solvej 2 A, 6000, Kolding,Solvej,2, A,Solvej,2, A
"Sportsvej 2, 6000, Kolding",55.49515109999999,9.458225,Sportsvej ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,370,False,2,True,False,True,mlijnptvqz,Sportsvej 2, 6000, Kolding,Sportsvej,2,,Sportsvej,2,
"Sportsvej 4, 6000, Kolding",55.4951321,9.4579074,Sportsvej ,6000,Kolding,1,"130 l. sæk, resta - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,130,True,4,True,False,False,mlfikmnluk,Sportsvej 4, 6000, Kolding,Sportsvej,4,,Sportsvej,4,
"Sportsvej 4, 6000, Kolding",55.4951321,9.4579074,Sportsvej ,6000,Kolding,1,"90 l. sæk, mad - sætte frem","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,90,True,4,True,False,False,mlccqlwgft,Sportsvej 4, 6000, Kolding,Sportsvej,4,,Sportsvej,4,
"Sportsvej 6, 6000, Kolding",55.4951509,9.4576654,Sportsvej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,6,True,False,False,mlxeeterzw,Sportsvej 6, 6000, Kolding,Sportsvej,6,,Sportsvej,6,
"Sportsvej 8, 6000, Kolding",55.49520039999999,9.45745,Sportsvej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,8,True,False,False,mlutugggak,Sportsvej 8, 6000, Kolding,Sportsvej,8,,Sportsvej,8,
"Stallerup Sø 29, 6000, Kolding",55.5278581,9.4162158,Stallerup Sø ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,29,True,False,False,mlcawdzfma,Stallerup Sø 29, 6000, Kolding,Stallerup Sø,29,,Stallerup Sø,29,
"Søndergade 1 A, 6000, Kolding",55.4888114,9.4730303,Søndergade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,660,False,1,True,True,False,mlmfohckyc,Søndergade 1 A, 6000, Kolding,Søndergade,1, A,Søndergade,1, A
"Søndergade 1 A, 6000, Kolding",55.4888114,9.4730303,Søndergade ,6000,Kolding,1,"140 l. beholder, mad","Tur 20, mandag og torsdag, mad/rest - LILLEBIL",False,False,140,False,1,True,True,False,mlnhymtobh,Søndergade 1 A, 6000, Kolding,Søndergade,1, A,Søndergade,1, A
"Terlings Alle 5, 6000, Kolding",55.4661488,9.473987,Terlings Alle ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,5,True,False,False,mlpndnwgqs,Terlings Alle 5, 6000, Kolding,Terlings Alle,5,,Terlings Alle,5,
"Ternevej 1, 6000, Kolding",55.4971565,9.4718564,Ternevej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,1,True,False,False,mlebdboxxz,Ternevej 1, 6000, Kolding,Ternevej,1,,Ternevej,1,
"Ternevej 2, 6000, Kolding",55.4972463,9.4711589,Ternevej ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,2,True,False,False,mlbjgkpstv,Ternevej 2, 6000, Kolding,Ternevej,2,,Ternevej,2,
"Ternevej 3, 6000, Kolding",55.4973973,9.470902,Ternevej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,3,True,False,False,mlaoehacdx,Ternevej 3, 6000, Kolding,Ternevej,3,,Ternevej,3,
"Ternevej 4, 6000, Kolding",55.4975533,9.4712841,Ternevej ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,4,True,False,False,mlrmsqchab,Ternevej 4, 6000, Kolding,Ternevej,4,,Ternevej,4,
"Trompeterbakken 1, 6000, Kolding",55.49698739999999,9.476725,Trompeterbakken ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,370,False,1,True,False,False,mllobpvapa,Trompeterbakken 1, 6000, Kolding,Trompeterbakken,1,,Trompeterbakken,1,
"Trompeterbakken 2, 6000, Kolding",55.4965388,9.4768755,Trompeterbakken ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,370,False,2,True,False,False,mlyajagoph,Trompeterbakken 2, 6000, Kolding,Trompeterbakken,2,,Trompeterbakken,2,
"Trompeterbakken 3, 6000, Kolding",55.49701109999999,9.476982200000002,Trompeterbakken ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",True,False,370,False,3,True,False,True,mlmldlrywc,Trompeterbakken 3, 6000, Kolding,Trompeterbakken,3,,Trompeterbakken,3,
"Trompeterbakken 5, 6000, Kolding",55.4969828,9.4773452,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",True,False,240,False,5,True,False,True,mlvsafglau,Trompeterbakken 5, 6000, Kolding,Trompeterbakken,5,,Trompeterbakken,5,
"Trompeterbakken 6, 6000, Kolding",55.4966617,9.4775413,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,6,True,False,False,mlxwdscdgm,Trompeterbakken 6, 6000, Kolding,Trompeterbakken,6,,Trompeterbakken,6,
"Trompeterbakken 7, 6000, Kolding",55.4970253,9.4776403,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,7,True,False,True,mlichitawp,Trompeterbakken 7, 6000, Kolding,Trompeterbakken,7,,Trompeterbakken,7,
"Trompeterbakken 8, 6000, Kolding",55.49667119999999,9.47798,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,8,True,False,False,mlwtgsqtzs,Trompeterbakken 8, 6000, Kolding,Trompeterbakken,8,,Trompeterbakken,8,
"Trompeterbakken 9, 6000, Kolding",55.4970584,9.4780563,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,9,True,False,False,mlzitzzvbg,Trompeterbakken 9, 6000, Kolding,Trompeterbakken,9,,Trompeterbakken,9,
"Trompeterbakken 10, 6000, Kolding",55.4966854,9.4783582,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,10,True,False,False,mlplizrljy,Trompeterbakken 10, 6000, Kolding,Trompeterbakken,10,,Trompeterbakken,10,
"Trompeterbakken 11, 6000, Kolding",55.49687429999999,9.4783169,Trompeterbakken ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",True,False,370,False,11,True,False,True,mldnglopfo,Trompeterbakken 11, 6000, Kolding,Trompeterbakken,11,,Trompeterbakken,11,
"Trompeterbakken 12, 6000, Kolding",55.496676,9.4787591,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,12,True,False,False,mllktwqumh,Trompeterbakken 12, 6000, Kolding,Trompeterbakken,12,,Trompeterbakken,12,
"Trompeterbakken 13, 6000, Kolding",55.4970821,9.4788732,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,13,True,False,False,mlahgjajbc,Trompeterbakken 13, 6000, Kolding,Trompeterbakken,13,,Trompeterbakken,13,
"Trompeterbakken 15, 6000, Kolding",55.4971058,9.4791304,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,15,True,False,False,mltzihaktb,Trompeterbakken 15, 6000, Kolding,Trompeterbakken,15,,Trompeterbakken,15,
"Trompeterbakken 17, 6000, Kolding",55.4969925,9.479463,Trompeterbakken ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,17,True,False,False,mlwvmtdzgf,Trompeterbakken 17, 6000, Kolding,Trompeterbakken,17,,Trompeterbakken,17,
"Vandværksvej 2, 6000, Kolding",55.4956505,9.4546113,Vandværksvej ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,2,True,False,False,mlhdhqiopg,Vandværksvej 2, 6000, Kolding,Vandværksvej,2,,Vandværksvej,2,
"Vandværksvej 3, 6000, Kolding",55.4956267,9.4539345,Vandværksvej ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,3,True,False,False,mlhjnrzoop,Vandværksvej 3, 6000, Kolding,Vandværksvej,3,,Vandværksvej,3,
"Vandværksvej 4, 6000, Kolding",55.4957684,9.4542182,Vandværksvej ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,4,True,False,False,mlayvwlfey,Vandværksvej 4, 6000, Kolding,Vandværksvej,4,,Vandværksvej,4,
"Vandværksvej 5, 6000, Kolding",55.4957398,9.4534621,Vandværksvej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,5,True,False,False,mltnwyxcyy,Vandværksvej 5, 6000, Kolding,Vandværksvej,5,,Vandværksvej,5,
"Vandværksvej 6, 6000, Kolding",55.4958345,9.4540708,Vandværksvej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,6,True,False,False,mlhihdanoc,Vandværksvej 6, 6000, Kolding,Vandværksvej,6,,Vandværksvej,6,
"Vandværksvej 9, 6000, Kolding",55.4958153,9.4532637,Vandværksvej ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,9,True,False,False,mlhhzayjqe,Vandværksvej 9, 6000, Kolding,Vandværksvej,9,,Vandværksvej,9,
